ID,account_type,gender,age,region_code,cc_cons_apr,dc_cons_apr,cc_cons_may,dc_cons_may,cc_cons_jun,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,loan_enq,emi_active,cc_cons
444,current,M,66,748,6115.15,715,12180.83,13234,3050.9,3035.65,2,1,72,3,2,4,27000,1,1,1,1,309795.13,545000,80000,-4612.00977,236132.08,52123,37,3,10985,47011.7,11794,7,63,63734,30187.38,21935.88,4,21,20229,Y,106.5,12919
12219,current,M,53,864,368,2270.01,31470,7086.89,4274.375,1776,44,2,1,42,2,6,46000,1,1,1,1,2184,61022.63,93651,2351,26848.5,64206,52,26,67140,35057.14,24600,1,108,14058,48205.02,90797,11,63,32131,Y,13372.41,12243
7372,current,F,40,269,7158,20098,20391.94,19091.01,4769,15631,29,10,17,25,31,17,350000,1,1,1,1,67833.35,7216.53,1266,20324,10302.28,16837,77,1,65728,101218.5,30030,6,20,35140,20462.76,39825.15,12,1,79744,Y,20272.89,110023
137,current,M,55,574,2749.26,56085.6,2883.6,3580.16,17657.12,3275.04,10,27,9,24,21,1,512000,1,1,1,1,5215,730000,50000,1500,19373.28,44489.04,42,3,10396,109546.7,22918.76,8,26,31630,189445.58,433122,62,106,155169,Y,904.65,13218
13219,current,M,33,683,49395.18,5430.8,3955.64,3137.4,4033.065,4086,17,85,23,2,3,1,359000,1,1,1,1,54860.05,244113.72,96558,5464,19999.48,61114.04,2,35,28595,8746.5,77072,7,82,21992,38619.63,37740,5,58,64254,Y,3287.8,331744
18569,saving,F,34,268,9348,5504,12522,2223.05,17355,6488,5,6,87,1,55,4,453000,1,1,1,1,1664.4,506383.85,300500,0,33383,30951.5,18,31,39935,66070.61,40217,2,67,42166,47985.69,19637,117,22,103893,Y,26.35,325608
18684,current,M,27,626,7574.04,5097.46,4634,3157.52,2757.56,699.1,1,77,87,4,62,42,579000,1,1,1,1,55700,17000,3570,903,41917.53,26595,32,23,110692.68,52761.59,36651,2,12,12977,56198.75,43067,117,18,29867,Y,11595.28,7982
14982,current,M,37,374,14644.43,1568,1475.85,3112.37,4910.31,2109,4,29,72,2,62,2,510000,1,1,1,1,101891.25,90829.65,155205,3735,72718.8,20400,16,4,38813,234952.78,54103,0,27,20513,48453.75,132963,41,79,22805,Y,2882.85,15484
11507,current,F,27,372,4897,15524.19,1670,1131.23,10342.12,2871,14,8,14,7,25,10,104000,1,1,1,1,530797.35,17000,73217,2000,50654.97,51011.37,42,17,17322,44004.38,13459,1,82,22025,181009.25,20835,11,120,96193,Y,608.1,3168
16613,saving,M,53,743,40839.09,1446.01,5677.02,1864.29,6971.8,4305.09,67,23,47,2,7,1,155000,1,1,1,1,25976.2,64491,597,-5942,100904,55814,36,7,26502,42698.38,165166,17,21,276063,53971.54,25828.75,1,11,36242,Y,3465.71,8293
2033,current,M,28,445,5924.23,25065.34,60539,8697,4129,15856,18,10,653,2,12,70,19000,1,1,1,1,2184,18300,3792,1332,70518.12,5545,63,17,14.37,428325.89,13601,7,11,98599,44701.3,51600.6,46,32,17010,Y,5319.32,1592
3269,saving,M,40,424,8492.39,2370,2667,11232.3,1766.095,7987,4,6,8,2,26,18,520000,1,1,1,1,39851.93,52098.99,130000,12415,15609.19,36855.39,4,13,38796,28412.37,104516.24,0,7,52341,32813.83,108056.09,8,104,58651,Y,78.6,13201
2394,current,M,29,966,2795.45,3370.64,8372,3233.5,2108.78,2329,1,47,67,1,21,67,59000,1,1,1,1,116122.65,50700,1018,5341,419275.64,35706.8,39,3,100637.24,8910,40770,1,75,57778,34678.92,169,10,113,60449,Y,28837.75,3990
15715,saving,M,37,708,5319,23561.21,1884.75,2832,5505.52,3547.63,5,1,50,25,17,79,272000,1,1,1,1,5688,150000,15654,2000,74859.67,19785,42,36,57080,16758.94,29139,2,81,34039,48453.75,79228,6,83,32113,Y,14010.35,307686
10797,current,F,46,554,3740,1285,2786.84,3179.91,6111.04,10111.2,56,10,23,1,5,4,35000,1,1,1,1,199690.5,10947,73217,0,17798,65883.57,38,1,25731,14059.41,22789,42,1,25666,52503.52,188526,3,0,20859,Y,26.69,2804
10520,saving,M,47,700,12233.97,703,35690.17,502,4494,3096.1,3,5,10,25,15,2,68000,1,1,1,1,4230125,992890.32,1266,10210,442845.17,18065.58,46,0,34400,11633.27,68862.5,0,77,31078,131680,19235.5,9,9,33410,Y,602.7,17643
13634,current,M,31,123,5066,49725,5028.33,1168,12255,2209,57,18,5,3,3,55,240000,1,1,1,1,33784.35,12257,5981,4795,874981.43,40624,103,3,52082,158566.63,34297,7,42,108000,72264.16,39291,4,113,50083,Y,3655.54,13141
6604,current,M,28,753,6070.67,4941.84,6694,3663.56,3937,2223.95,44,1,112,1,16,26,423000,1,1,1,1,13762.5,11772.76,6100,-4664,105857.85,115889,1,3,16801,37308.06,82174,2,8,67363.54,26289.67,87303.29,5,11,27420,Y,6195.93,13036
16819,current,M,30,737,1726.045,2266,9145.39,4618,6348.5,1873,19,20,89,48,11,5,170000,1,1,1,1,41883.6,385218.7,13873,1079,29813.39,1899,3,2,31105.3,49953.29,35717,1,78,249900,60428.39,21823,93,13,12645,Y,2293.31,10278
15043,current,M,42,355,25312.18,2289,48294.09,1935.76,11588.5,2912,7,128,50,2,7,64,406000,1,1,1,1,15279.79,610000,27809,1411,140.25,97647,11,1,28882,175123.95,11189,1,23,24338,46607.07,36041,12,103,23900,Y,6003.5,9300
6946,current,M,42,523,17093.12,5614,6120,2801.36,934.29,620,26,77,1,1,2,44,193730,1,1,1,1,81284.7,75000,13873,5464,54838.95,45326,103,26,19288,48802.17,27175,6,108,18626,119366.16,28507,47,11,21090,Y,14952.39,1118
403,saving,F,30,614,25874,4119.6,17607.09,20453.05,23551.81,7480,2,26,16,2,3,34,352000,1,1,1,1,13730,43397,12000,7478,39363.38,62218,0,4,41699,116899.24,21574.74,20,8,36000,7628.92,21038,6,24,147732,Y,7229.19,3718
4282,current,F,27,623,24598.37,1080,10501.29,6083.75,27894,8250,60,77,11,24,11,80,202500,1,1,1,1,2984.1,11982,33774,5730,58413.23,27226,11,3,130268,26001.34,24552.79,2,20,14334,4844,53736,6,124,45228,Y,6170.93,17626
19485,current,M,33,249,1263.32,13208.44,5342.39,6841.3,11712,3390,2,10,67,41,55,47,520000,1,1,1,1,168.75,60481,11379,12965,120381.21,146093,16,2,21309,55716,3968,6,20,61725,43449.4,261486,3,106,2368,Y,2200.31,313154
3871,saving,M,47,486,1271.87,7223,7564.41,94243.29,29711.02,956,531,1,16,25,1,20,100000,1,1,1,1,111.4,278360.16,25524,0,31944,86889,63,2,28421,23025.95,40662,3,82,6895,37285.44,77341,12,7,75889,Y,719.37,9840
10890,saving,M,27,505,18285.68,1597.54,1016.84,4986.15,6237.045,4446,8,18,89,41,15,12,154000,1,1,1,1,937,400000,14754,5730,40364,146093,24,1,49050,44837.55,322604.5,2,9,36959,46918.37,96276.75,36,57,40255,Y,604.67,404101
1375,current,M,47,516,19008.52,8193,4191.07,525,847,12842.45,10,10,50,6,2,4,100000,1,1,1,1,300794.1,35000,631,4889,14717.75,40589,91,4,23833,93416.52,27230.5,9,108,198087,23352.58,139871.29,9,18,15088,Y,104.86,16610
10681,current,M,62,882,8218.61,6137.6,30409,1939,3145,2829,2,14,74,7,1,36,190000,1,1,1,1,238733,82907.34,539,5350,39442.8,33057,69,31,52341,726,19334,1,20,87393.63,21208,57636,14,63,42344,Y,1620.51,2245
19554,current,M,66,554,8443.93,633,3195,2899,53671,16846,6,9,3,1,1,44,391000,1,1,1,1,9646.5,197800,519,-4664,9513,11120,42,5,18706,36797.37,238574,5,25,19247,47403,22463,94,13,23330,Y,17489.19,15277
15859,saving,M,55,748,36468.53,5739,1976.63,1246,9602.485,197,14,66,112,24,26,3,293000,1,1,1,1,1664.4,15000,183999,5773,37277.56,481162,22,2,175438,25935.76,37129,5,87,125912,58756,67902.58,41,50,32650,Y,1492.11,19776
7721,current,M,49,855,27588,4290,6728.56,4241,315,15250.33,57,65,4,1,46,10,59000,1,1,1,1,124064.65,134000,56305,1332,24937.31,45832,36,4,22604,27714.06,68447,5,89,42133,24551,100030.35,6,42,31512,Y,935086.81,6910
14471,current,F,35,867,57828.63,632,4280.7,2223.05,2955,4094,19,10,64,20,6,55,19000,1,1,1,1,68908.5,120000,13873,14509,152306.5,55298,4,4,53399,17826.58,37123,1,2,3125,93954.19,304389,2,18,60896,Y,79.07,9543
5115,current,F,35,566,10351.55,3151.5,16982.76,3106.25,2139.25,8214,57,30,2,1,1,58,358000,1,1,1,1,165907.57,1543.85,49975,1465,17899.5,40222,12,19,38518.4,2129,81222,50,70,28173,61862,10150,58,32,28506,Y,738.65,323202
9840,current,M,40,623,16838.5,14954.46,6013.07,4151.6,56737.07,5808.68,10,65,48,48,17,8,271000,1,1,1,1,105453.65,1971236.9,155205,10455,28691.43,33065,46,3,40860,25084,128915,9,108,18372,93173,22488,2,73,17983,Y,8610.32,2065
18222,current,M,27,516,10707,23128,45486,14758,24832.19,43473,4,20,50,19,26,36,120500,1,1,1,1,1105487.1,1372927.14,30000,-4324,24870.59,89265,57,3,122017.65,121250.4,13634.5,2,29,55223,50901.9,50556,5,58,69267,Y,8601.27,168647
2739,current,M,32,249,41161.12,709,22856,890.69,2256,11432,8,65,47,4,1,3,263000,1,1,1,1,12850544.36,116000,3975,-12179,37598.77,90339,10,19,203689.35,53325.63,55098,0,8,468,73233.51,10047,3,10,28437,Y,405.12,299246
4407,current,F,32,855,7412.64,41762,35893.3,1072.84,8929.595,1911,10,93,7,1,3,68,46000,1,1,1,1,885.55,674291.83,36114,12415,73194.89,66352,1,11,17328,40514.12,48159.5,3,171,5300,90512.34,1026939.5,9,6,15088,Y,1328.18,5701
13923,current,F,62,371,9561.53,13166.4,4280.7,5312,1392,4141,7,99,4,10,3,47,595000,1,1,1,1,9118.35,2300000,536,3897,36167.81,29700,18,3,31900,57563.63,34380.24,0,8,113678,40745.5,49450,11,0,103468,Y,178.6,1657
5625,current,M,44,698,1949,4667,19137.69,496.06,2543,2144,19,3,64,7,5,31,28000,1,1,1,1,55458.53,93.35,3975,5340,77138.88,161988.11,147,4,132840.15,17010.22,417819.45,9,24,38772,50065,26333.79,58,104,79751,Y,524.02,15259
6682,current,M,33,638,54957.195,6189,12544.99,2094.22,41165.835,17889,24,30,20,3,1,98,267000,1,1,1,1,31454.1,465000,1727,20513,88703.29,64279,87,4,17175,82470.32,7076.87,23,20,17566,330745.44,83805,6,11,52653,Y,6077.25,1228
18464,saving,M,33,653,5599.52,1082.9,46153.95,489.72,438,7223.4,28,6,47,22,21,22,199999,1,1,1,1,2184,470000,30011,5464,89109,19328,11,2,8120,35621.12,18105,50,59,127098,98566.13,70026,94,15,29146,Y,2527.22,99925
13642,current,F,47,623,7935.2,597.01,838.05,26607,10829,37291.68,7,26,29,21,25,98,391000,1,1,1,1,2984.1,15036,300500,12965,21090,22440.65,12,7,20525,1441,4080,47,20,44193,74870.75,86205,3,106,44255,Y,3156.86,315659
17937,current,M,40,538,10488,5183.42,2325.685,15430.56,10060,188.5,10,3,9,24,1,1,371000,1,1,1,1,1486500,98110,48500,3897,124647.9,27082,90,6,30731,50321.38,53131,43,82,69009,17169,31868.5,6,1,48440,Y,2803.85,11778
15440,current,M,42,883,10895.44,1989,21735.8,1538,6067.5,1771,57,5,73,10,1,1,467000,1,1,1,1,568.8,5241,2130,-6885,73186.06,110317.02,20,5,24516,36028.85,77359.57,6,69,52876,183852.99,83755,21,49,16444,Y,5896.13,20089
16074,current,M,35,969,10107.38,46980.1,5792,4567,1640.52,2684.5,1,29,23,1,51,11,68000,1,1,1,1,39851.93,130660,6738,5439,19240.74,11285.19,46,17,92905,19082.7,5169.38,6,25,40487,17529,26487,94,2,13795,Y,6592.55,16849
15050,current,M,47,883,42480.38,31971.03,1792.96,4906,3813.5,413,63,27,84,60,6,3,483000,1,1,1,1,331.2,43397,38599,5773,38054.67,19946,46,17,72304,49565.02,289917.38,6,81,21690,24166,24884,2,96,16479,Y,22621.56,8249
14916,current,F,33,814,17525.13,7158.5,4933,3716,4216.5,5206,44,65,44,1,7,11,338000,1,1,1,1,1727970.9,267421.4,14754,12299,17564.25,24562,42,7,31377,15415,19900.44,8,20,21078.35,41642.09,69312,2,12,2373,Y,39725.97,13475
7140,current,M,62,296,23055,11059,6127.04,3637,2930.42,2842,17,66,13,25,6,36,525000,1,1,1,1,825,175527.8,3000,2008,35147.25,96454,2,3,25522,2392.39,7908,4,13,146554,28381.25,33837,3,80,44460,Y,73133.11,19746
7710,current,M,49,683,13620,38493.06,241,997,1146.94,3704,101,30,50,1,1,37,218000,1,1,1,1,1831780.84,350000,12337,173,78073.08,38661,52,26,78681,22939,99718,0,69,84694.82,39965.9,74358,3,25,32768,Y,4091.07,124911
3944,current,M,42,867,5183,4523,1159.86,2715.4,16785.54,19048,3,4,2,5,3,2,34000,1,1,1,1,28844,163.14,30000,9415,11260.25,128378,103,6,20776,5915,68061.89,0,82,21606,62462,645105.75,12,8,40358,Y,2847.27,3381
18752,current,M,58,299,7647,10830,13651,1356.12,7479.91,154,12,26,13,1,1,7,296000,1,1,1,1,811,64491,639,2000,9760.48,23785.22,11,2,58590,41008.25,30880,2,44,16914,128169.35,69074.06,6,0,19850,Y,7909.83,3322
16145,current,M,62,928,633.5,3908.94,843.35,4691,9118,204,4,99,49,1,26,5,1000000,1,1,1,1,15079.5,24703,25000,-4664,50241,60551,5,3,41473,64339.95,11047,2,50,13001,10320,87182,21,113,24606,Y,257.25,343058
18466,current,M,58,525,104262.02,2976.72,4754.5,4221,3051.75,11886,8,10,53,18,15,47,302000,1,1,1,1,99984.83,152.87,5905,-4679,60468.54,20297.91,43,9,24213,20553.92,79933,1,13,22836,8961.61,27549,3,57,24387,Y,1674.09,6975
3014,current,M,56,924,6987.39,8851,3344.93,1643,1705.3,1204.12,2,2,87,2,5,55,232000,1,1,1,1,327324.9,218670,19081,6613,480,37257,55,26,22215,5466.26,23444,3,67,93879.4,6162.05,47093.79,2,10,11554,Y,7490.14,20265
10055,current,M,33,614,7248.25,71417.8,24248.08,4143,21573,2229,2,9,50,5,1,5,326000,1,1,1,1,1234298.9,76157.6,13533,5340,51013.22,58072,6,31,10749,11461.5,41339,1,24,17606.86,23557.7,26151,2,1,43378,Y,3778.26,9540
4942,current,M,28,966,17267.77,813.5,21611.75,180,44234,270,6,77,89,4,14,1,421000,1,1,1,1,6.164,134890,50000,-3053,29710.33,65974,89,4,800000,71375,123499.38,2,63,72011,162356.5,162805,7,25,9936.97,Y,6543.68,287042
16012,current,M,46,799,24252.8,9748.7,3758.4,9478,3402.26,12743,57,84,35,50,3,6,0,1,1,1,1,526.25,16375,80000,8572,130362.64,144278,42,6,67000,8128.75,244115.71,5,20,129565,348936.99,3160,28,32,164.13,Y,10000.34,16980
7383,current,M,66,700,11446.63,19135,7526.41,1590,5226.2,4203,44,5,49,2,44,55,408000,1,1,1,1,811000,1425000,641,5464,85179.99,52940.64,42,31,18543,35826.7,75658.68,0,104,92420,102761.64,17252,40,36,20712,Y,30110.06,136540
13802,saving,M,58,372,14006.03,1390.23,15251.98,3730.2,349,1361,8,36,4,20,55,58,306000,1,1,1,1,13849.4,75000,925,1992,52459.58,5802,69,2,101617,30765.85,157095,1,171,24744,68859.81,38397,21,68,19684,Y,31.3,6208
16821,current,M,219,883,1983.6,6463.95,14899.53,3259.5,11452,1864,1,36,9,50,25,64,340000,1,1,1,1,3950,194099.3,5797,2921,16114.41,40710.86,91,3,42893,86624.38,50767,1,70,58462,35473,20230,8,9,104,Y,3190.88,12541
1211,current,M,53,299,6201.4,703,8341.29,913.4,2047.18,869,1,3,29,4,4,2,271000,1,1,1,1,8209320,234459.4,33330,6885,31363,30642,3,35,148631.99,20433,191988,3,20,62861,19526.96,45779,3,24,58748,Y,43935.34,324012
213,current,F,66,525,147865.31,10140.5,15415,3394.5,18304.59,2404.82,1,13,5,47,25,70,233000,1,1,1,1,1534,2436.91,15477,-3625,23230.96,209308,67,19,7700,111002.74,35998.01,3,40,31078,27078.23,12239,58,24,19970,Y,1918.92,16599
10710,current,M,46,506,38251.75,11335.3,9624.84,3694,8291.3,26325,44,42,7,60,16,54,98000,1,1,1,1,2195.28,93.35,519,10210,10192,49746,89,36,44350,136899.75,127072.84,5,23,25578.31,18677.71,64262.79,117,12,42847,Y,3933.62,380
2059,current,M,35,488,8017.56,313,6808.19,3793.59,1842,13091.23,2,10,38,1,25,30,84000,1,1,1,1,15079.5,200926,51520,12415,12870,46335,39,3,36520,47072.02,78397,2,20,27505,78047.15,18222.95,4,24,17808,Y,2945.28,10952
4634,current,M,67,710,1754.1,10829,9068,4379,34017.96,199,3,18,3,4,15,79,518000,1,1,1,1,68640,15300,28912,1954,131133.55,67451,42,26,24100,36565.85,29259,6,8,67704,67520.85,44229,2,103,26167,Y,4095.53,20023
7429,saving,M,35,743,2416.22,654,25244.7,1871.45,55114.32,428.52,2,23,5,1,1,41,39000,1,1,1,1,136000,86000,12000,553,32369.25,65551,11,5,7500,12963.68,193396,47,50,21567,32122.83,25551.36,49,12,11117,Y,37955.1,9436
312,current,M,29,296,4688.28,3999,17599.08,1662.76,6027,5378,4,46,61,42,4,1,53000,1,1,1,1,6558.8,119451,711,6916,47924.9,73572,63,13,19892,12120.51,47444,1,11,387292,67891.35,20056.5,6,58,14707,Y,10339.5,235351
16741,current,M,221,799,72265.8,48392,13325.46,3703,4590.285,591.52,20,36,5,4,20,26,74100,1,1,1,1,1112.4,674291.83,678,5773,33186.12,72284.18,23,7,13533,103668.25,75098,1,27,11397,40437,154716,58,104,131451,Y,5476.13,2711
6788,current,M,42,614,67138.08,1588,7267.98,1495,12295,3134.74,25,14,85,53,5,2,390000,1,1,1,1,134985,76365.24,3850,24326,48733,140382,42,0,25954,14074.73,41022,2,82,2986.68,40049.53,14839.78,21,104,86687,Y,5763.45,3479
6089,current,M,38,866,23996,4494,3073,17735.75,4506.88,233,7,30,20,50,4,12,20000,1,1,1,1,154363.25,482147,24094,-4664,42363.6,44138,10,43,36860,31000.23,46012,30,44,50172.95,41464.43,26254,47,104,26670,Y,11084.29,16802
17237,current,M,35,300,37058.82,40556,45579.65,892,14685,4103.19,9,81,5,1,1,47,100000,1,1,1,1,213557.15,278360.16,1515,-6281.37988,65181,72201,7,3,39817.41,94532.81,53063.73,1,13,24218,38326.87,105446,7,63,3684,Y,6452.71,15781
5829,current,M,42,914,15808.19,12538,6245.13,4902.5,1721,4284,26,43,35,18,3,47,58000,1,1,1,1,65887.8,40000,49975,-5998.43994,71952,51363,70,26,67144,100473.09,17722,9,13,22917,18652.52,15794,94,13,132833,Y,6678.35,406820
11299,saving,M,40,623,9694,2328.81,19739.34,18254,658,3926,2,10,6,57,36,17,156000,1,1,1,1,10562.45,51394.29,8333,20513,33421.89,39556,10,13,21215,14012,8572,9,1,62122,25568,322.13,3,13,131250,Y,2136.51,16956
18653,saving,M,42,974,5107.825,23902.24,118564.5,12238.6,3517.455,702.95,16,65,5,20,9,1,199999,1,1,1,1,4720,624742.27,15756,5773,180594.25,33123,63,3,88500,55417.54,12269,17,81,22591,17511.76,98623,58,124,204.07,Y,3916.55,93390
14001,current,M,40,683,4560.07,12701.75,17523.77,3383,6807,869.65,26,37,29,82,6,80,78000,1,1,1,1,811,114.74,12560,-4679,120,190441,5,13,18172,113664.76,9047.53,4,7,67746,55722,90855,5,87,12647,Y,762.99,13501
4197,current,F,40,957,29782.59,12633,16375.18,1676,4582.055,3782,57,66,72,57,2,30,58000,1,1,1,1,42460.6091,222222,711,1332,67655.1,59504.6,29,31,38113,190301.52,13459,70,24,4501,41416.88,70100.5,94,22,17980,Y,14461.8,17763
4969,current,M,47,656,826.8,2878,17755.46,6225,22486,167,19,3,16,4,31,67,494000,1,1,1,1,811110,16500,2019,-4679,60244.17,42470,62,46,47362,15712.51,34711,1,26,129800,44589.76,133831,4,0,33241.66,Y,706.24,13985
11902,saving,F,44,867,13626,7209,2780.5,6548,16121,3102,17,17,46,8,1,37,75000,1,1,1,1,238733,25404,12672,1332,81477.76,35204,18,2,70687,6850.88,7034,6,28,24216,34563.76,44251,62,14,18425,Y,6278.31,12791
9493,current,M,32,883,8251.49,2744,21143.66,4913.62,600.31,1385,26,4,47,1,1,4,395000,1,1,1,1,137260.8,15375.23,51520,5439,4533,58763,89,35,105079.44,18495.78,14404,70,36,22340,47408,20949,11,80,49,Y,29888.42,403284
6229,saving,M,58,628,22416.37,2509,3390.2,6730,3447,11199.28,6,6,44,1,1,1,520000,1,1,1,1,1263221.7,32000,48950,12415,33304.57,41289.11,20,26,507,194.25,137772,8,171,3859,290,35135,3,106,88545,Y,5938.48,11445
18337,saving,M,120,743,2798.49,586,6579.5,1325,3057.695,592,4,10,10,45,6,1,232000,1,1,1,1,48422.7,335948,54101,19765,4032,49477.73,10,13,8560.33,30839.75,51154.75,6,5,34360,62772.94,40587,38,32,35958,Y,6456.34,397493
3196,saving,M,29,626,15945,5561.33,2355,3037.6,2783.8,2683.35,6,67,89,18,1,3,17000,1,1,1,1,81872.65,150000,23500,10455,45412.5,123507,24,55,10112,15076.6,98255,3,27,33321,22404.95,14866,47,27,196.93,Y,19691.69,14955
6126,current,M,62,268,10218.985,35632.2,11885.85,3617,3758.56,546,1,34,44,2,38,91,382000,1,1,1,1,685580,464261.6,925,-5715.49023,31707.61,42334.1,27,7,15987,978022.03,32315.48,1,20,22254,56540,41909,3,9,47203.52,Y,809610.48,1935
11146,current,M,29,314,16196.92,16802.26,6166.85,128068.22,20587.18,1439.7,531,9,4,24,2,12,147000,1,1,1,1,12869465,63173.17,300500,0,73693.71,94718,16,30,17587,137373.55,15015,6,81,114389,25453.45,20166,7,32,27084,Y,4398.02,20088
12577,current,M,47,488,6080.38,19073,1677,2298.56,3447,4702,124,9,5,3,6,56,219000,1,1,1,1,58834.74,1513335,2019,6885,13507.25,36850,11,30,65290,5683.5,60463,2,20,63853,66616.88,48497,4,75,164.13,Y,651.23,213306
18507,current,M,64,766,13012,3994.8,50106.8,1166,2439.68,371,7,99,35,1,55,91,256000,1,1,1,1,4230125,108788,643,-5942,48775.48,95371,18,0,24004,15401.6,377772.36,1,20,32741,4197,1509,94,32,25075,Y,4910.44,527
7816,current,M,49,464,2600.765,2209,5287,1309,17286,313,9,2,50,24,1,55,114000,1,1,1,1,9624.6,1423567.1,300000,-4679,12886.85,99264,90,7,43078,109249.09,35583.01,31,171,144960,4044,50212.13,21,57,108740,Y,1050.22,10794
8990,current,F,32,245,3844.5,4950.77,54449.38,1670.25,9378.02,3269,10,23,3,5,14,16,429000,1,1,1,1,1488748.8,71944.5,105000,-6885,25612.85,43618,42,30,24620,727095.31,56996,3,9,36666,25453.45,15891,4,65,27628,Y,2363.7,25168
15123,saving,F,35,537,60676.29,2651.33,34946.96,1582,1960.71,11160,8,2,4,26,27,2,92000,1,1,1,1,165907.57,70164,8060,553,102277,58897.03,12,3,26023,40377,119671,17,70,14304,398790.88,26094.25,11,15,170859,Y,2.78,4624
8741,current,M,49,957,794,83,50797.03,9790,5347,617,6,77,49,2,14,77,303000,1,1,1,1,456.1,189246,2156,5340,19761.91,150976.41,42,36,25265,47511.37,14396,3,82,94655,41973.58,336,12,73,12647,Y,401.79,10442
3072,current,M,66,867,67627.94,5028.99,5253.67,9519.88,19493.5,10529,26,10,3,12,1,75,44000,1,1,1,1,39851.93,244483.3,12337,0,8278.25,26777,147,23,16968,87861.63,39809,9,2,68051,50196.18,41839,9,104,42,Y,26.23,288021
14324,current,M,53,464,12551.12,7856.52,4953.5,36542,582,205,124,32,7,57,55,80,256000,1,1,1,1,47936.43,462011.1,3792,3560,56693.32,29324,7,3,39130,33987.62,47378.5,70,27,68110,44327.66,84805.75,12,8,359,Y,98.25,18896
17628,saving,M,34,799,11401.22,35227,16251.37,1828.96,7029.5,2785,2,18,67,45,56,4,293000,1,1,1,1,25976.2,150000,12337,-5998.43994,33655.75,36454,52,3,3936,273.95,141057.14,3,7,24828,25522,30582,94,38,45887.5,Y,4046.51,6766
15014,saving,M,25,516,12605.95,2749.14,1190,9138.14,11586,4965,6,6,4,15,1,53,147000,1,1,1,1,13849.4,32000,731,2921,87766.84,24235,16,2,25430,806756.62,52266,9,1,34983,24739.89,23967,21,83,20005,Y,5170.65,6993
16975,current,M,28,536,17308.03,10595,14162.23,1168,13623,366,10,77,19,30,25,11,599000,1,1,1,1,9717.55,10903,891,5464,60168.97,56395.19,68,19,205235,22597.75,20243,9,8,41554,77069.8,41408,43,79,21283.81,Y,9925.36,112747
1641,current,M,66,748,24727.69,39739,10198.07,2109,5298.49,1435.6,1,2,29,3,2,9,47000,1,1,1,1,115.45,22400,2019,5773,10204.25,121641,11,30,30051,43050.63,31971,47,14,20032,39911.06,4326.41,12,28,30244,Y,1923.16,135533
7631,current,M,37,538,37395.76,12408,29239.46,2167,1482.5,13972,2,3,112,48,1,39,402000,1,1,1,1,84446,85300,787,-6885,50536.48,25730,70,4,69995,13006.8,123558.62,3,12,57350,2631,27619,94,10,18429,Y,3493.84,6158
7868,current,F,53,314,1863.08,622.52,27534.53,2798.29,2245.255,322.21,12,6,64,1,18,18,448000,1,1,1,1,2173459,31000,4367,6613,29414.13,58386,42,26,52120,144262.91,24257,1,27,2985,41480.01,610809,2,18,4137,Y,18164.27,289569
9610,current,M,29,503,129317,4398.5,12206.95,12241.55,3558.16,445,7,18,20,5,4,79,125000,1,1,1,1,871.5,7051.99,183999,19765,24854.5,119725,42,4,30676,48506.55,9113,5,21,67746,99847.46,166801.37,5,3,14496,Y,3861.47,9481
19844,current,F,31,606,15601.97,1944,2912,5381,17344,387.06,6,30,6,48,1,22,568000,1,1,1,1,4731.1,180000,3975,19453,22789.42,36559,40,9,134772,136574.75,22665.37,2,82,395300,14791.76,20338,6,9,8251,Y,11340,259
19406,current,M,34,708,27572.47,2720.05,23547,318,8449,4519,43,5,84,2,4,12,483000,1,1,1,1,19265.4,51445,925,3897,11463.99,29715,46,7,9272,89632.25,105373,2,69,108000,75836.66,39519,62,58,21267.12,Y,14471.8,297069
12925,current,M,30,928,8085.47,1007.2,13418.71,10454.75,41688,7285,101,23,1,48,1,31,375000,1,1,1,1,5688,267421.4,130000,5340,27185.11,26749.38,46,26,25098,41882.76,31660.5,3,82,13120,123981.77,23719,58,1,331324,Y,2675.44,1461
